B	C	WT
Zfp408	28.9355160212933	29.2337482020207	24.4854126171121
4930431P03Rik	0.0100485439327298	0.00402291492021917	0.0111834290426715
Slc22a29	0.00748107778408321	0.0222067923544374	0.0103703667750072
Gm4981	0.00282673033143477	0	0
Duxf3	0	0	0
Dux	0	0	0
Yae1d1	15.7310313806915	14.1792185238543	14.2535502933982
Olfr1272	0	0	0
Olfr1271	0	0	0
Olfr142	0.0055894035738575	0	0
Olfr1506	0	0	0.00470882970143864
Olfr1270	0	0	0
Olfr32	0	0	0
Olfr1267-ps1	0	0	0
Olfr140	0	0	0
Olfr1264	0	0	0
4932412D23Rik	6.50070781562221e-05	0	0.000120086987469072
Olfr48	0.0113270344248118	0	0.0290917827864741
Olfr1256	0.0173889082131098	0.0453485719477387	0.0112133561980629
Olfr1254	0	0	0
Olfr1253	0	0	0
Olfr1250	0	0	0
Olfr1249	0	0	0
Olfr1247	0.0159813288750741	0.0108436642252344	0
Olfr1243	0	0	0
Olfr1242	0	0	0
Olfr1241	0	0	0
Olfr1239	0.011134691780472	0	0
Olfr1234	0	0	0
Olfr1233	0	0	0
Olfr1232	0	0	0
Olfr1231	0	0	0
Olfr1230	0	0	0
Olfr1229	0	0	0
Olfr1226	0.0879911257893104	0	0.0361140075229743
Olfr1223	0	0	0
Olfr1222	0	0	0
Olfr1221	0	0	0
Olfr1219	0	0	0
Olfr1218	0	0	0
Olfr1216	0	0	0
Olfr1214	0	0	0
Olfr1213	0	0	0
Olfr1211	0	0	0
Olfr1209	0	0	0
Olfr1208	0	0	0
Olfr1200	0	0	0
Olfr1198	0	0	0
Olfr1197	0	0.00491809254954579	0
Olfr1196	0	0	0
Olfr1195	0	0	0
Cd80	0.101886827598738	0.124805532043769	0.109253632715298
Olfr1181	0	0	0
Olfr475-ps1	0	0	0
Olfr1179	0	0	0
Olfr1173	0	0.00104321888508952	0.0010481042456024
Olfr1170	0	0	0
Olfr1164	0	0	0
Olfr1163	0	0	0
Olfr1162	0.0054295371580798	0	0
Olfr73	0	0	0
Olfr1160	0	0	0
Olfr74	0	0	0
Olfr1157	0	0	0
Olfr1156	0	0	0
Olfr1155	0	0	0
Olfr1154	0	0	0
Olfr1141	0	0	0
Olfr1138	0	0	0
Olfr1137	0	0	0
Olfr1136	0	0	0
Olfr1135	0	0	0
Olfr1133	0	0	0
Olfr1128	0	0	0
Olfr1111	0	0	0
Olfr1110	0	0	0
Olfr259	0	0	0
Olfr1109	0	0	0
Olfr1107	0	0	0
Olfr1106	0	0	0
Olfr1105	0	0	0
Olfr1104	0	0	0
Olfr1101	0	0	0
Olfr1099	0	0	0
Olfr1098	0	0	0
Olfr1097	0	0	0
Olfr1095	0	0	0
Olfr1090	0	0	0
Olfr1087	0	0	0
Olfr1086	0	0	0
Olfr1085	0	0	0
Olfr1079	0	0	0
Olfr1066	0	0	0
F930017D23Rik	0.23826317741654	0.314399324181803	0.118965183089059
Olfr1061	0	0	0
Olfr1058	0	0	0
Olfr1057	0	0	0
Olfr1056	0	0	0
Olfr1055	0.00546426767295025	0.0109130266829651	0.0212109656943356
Olfr1054	0	0	0
Olfr1053	0	0	0
Olfr1051	0	0	0
Olfr1049	0.00538391079540686	0	0
Olfr1048	0	0	0
Olfr1047	0	0	0
Olfr1046	0	0	0
Olfr1045	0	0	0
Olfr52	0	0	0
Olfr1044	0	0	0
Olfr1043	0	0	0
Olfr1042	0	0	0
Olfr1040	0	0	0
Olfr1039	0	0	0
Olfr1037	0	0	0
Olfr1024	0	0	0
Olfr1019	0	0	0
Olfr1016	0	0	0
Olfr1012	0	0	0
Olfr1006	0	0	0
Olfr154	0	0	0
Olfr1002	0	0	0
Olfr1000	0	0	0
Fads2b	0.00236406769908312	0.00416717474136822	0.00417298287965958
Olfr995	0	0	0
Olfr994	0	0	0
Olfr993	0	0	0
Olfr992	0	0	0
Olfr988	0	0	0
Olfr987	0	0	0
Lrrc55	0.329555723070042	0.327190331667357	0.246856045725942
Ccdc162	0.528531480178141	0.604208356674138	0.407735498568321
Znhit2	9.86673248783129	12.1865469018124	10.7697226549496
Ccdc58	11.0877015173217	12.5485909020325	12.4086626425293
Amd1	11.3929330501578	9.75303088402402	10.5094467059912
Fsip2	0	0	0
Heg1	15.5971470222684	12.9441933014788	10.4676930919514
Cerkl	0.527336916345955	0.38973093958156	0.420064608727822
Tnk2os	0.165447470959513	0.107199475990703	0.126264714243859
Cenpw	1.18057545146858	1.00542397128995	1.14783435341521
Pjvk	0.0274163146364926	0.0366655989359708	0.0144755173538509
Bex6	0.0909311140880808	0.251464942919215	0.00736557662505904
Pde11a	0.102623248699199	0.135119185016323	0.0937416503476267
Ttc30a1	1.69352489018585	1.63177557636649	1.80364558888416
Ttc30a2	0.134941165898129	0.194336037515523	0.168017783389151
Ttc30b	5.65815729002634	5.48165704131238	6.10368479960847
Gm13653	0.835524477324244	0.984288793862517	1.1702507673498
Mrpl23-ps1	2.07054024981287	2.18735547652785	2.68349743480723
Wipf1	5.22411850205489	5.75892699504287	4.68575051162769
Gm1968	0.0169968994697477	0.0175948296591712	0.0186196352212543
Carns1	7.30338965729848	7.21000282505215	6.27121035639714
Aldh3b2	1.65573739213185	1.18799283505963	1.26329506836748
H60b	0.010768734770776	0.0146526596749389	0.0082015583058253
Erich2	0.0478980957498615	0.0704517211041056	0.0492096137887406
Sp5	0.191892498606605	0.243497690276542	0.0857047338982355
Klhl41	0.0199932339283131	0.0205518204097125	0.0148197260965166
Scn9a	1.06193820307079	0.678428623772985	1.15844977722093
Scn2a	1.98685976188561	1.07571309639609	1.48117506617806
Fign	0.0213188718292477	0.0140439456766057	0.0150469557070736
Gm13582	0.014452192947871	0.00993546394859107	0.0152222987265972
Zbtb2	4.32467509312599	4.45849570051031	4.16779441397818
A930003A15Rik	0.123282274869255	0.11535252757824	0.165089616832979
Rprm	5.69949154365711	3.8929201132341	4.08024795375601
4930588K23Rik	0	0	0
Igll1	0.0180187972541916	0.0150414199562226	0.0190610255403324
Rc3h2	167.269678356086	144.764471113716	147.079265035816
Olfr362	0	0	0
Olfr361	0	0	0
Olfr358	0	0	0
Olfr355	0	0	0
Olfr353	0	0	0
Olfr351	0	0	0
Olfr3	0	0	0
Olfr341	0	0	0
Rpl36-ps8	0.0326463890269257	0.0530122296660852	0.0301536895764298
Glo1-ps	2.29692345376151	2.13379154489241	2.26802584384648
Hoxc4	0.530343937564873	0.615675566726156	0.600179318177467
Krt76	0.00124179031293433	0	0.00187588037607251
Smim41	0.0240785094584988	0.0359363980495315	0.0217935950974552
Prcd	0.152196682641366	0.131975841964984	0.104419607053043
Fnbp1	15.7101961248205	13.4910639141138	12.730898854296
Dolk	6.20714100371391	6.4538726143791	6.45657634761367
Smim6	70.7934771361418	71.8318268451047	75.8110671528335
Gm13547	0.117906764834541	0.10084280070037	0.0560340772551277
Olfr288	0	0	0
Gm11681	0.0116637086229328	0.00765219465792764	0.00557765429290477
4930594M22Rik	0.0923896531638668	0.0928019055185062	0.0934069909508761
Dnlz	8.13226355076731	8.93276822129493	8.45804592026298
Gm17205	0	0.0153986048649128	0.00785096063598586
Alg10b	11.6992583586892	10.0717839343406	9.99779576771589
Slitrk1	0.182395038527141	0.154836156513995	0.169779845790718
Commd6	68.2085217729597	73.9648014988692	71.561926100729
Kbtbd6	0.32941552867024	0.315041705953809	0.275768042454758
Fam187a	0	0.0194045789839772	0.00609983214727528
Gm1587	0.00109803267256757	0	0
Malrd1	0.0260132994844503	0.0436549358157468	0.0275577445717771
4930407I10Rik	0.00288020062025558	0	0.00320349794525611
Aarsd1	1.3927052432452	1.52024649848689	1.15322730487348
Urad	0.106907267214497	0.115666139966921	0.0816369776749155
Gm6878	0.0125887744874484	0.0130681273295272	0.0230915449855656
Cyp3a41a	0.000382858631125864	0.000198007542360617	0.000167508489398362
Cyp3a41b	0	0	0
Gm5464	0.224971356031974	0.213700487204449	0.157722471726031
Gm10863	0.148646102319774	0.123813714722959	0.129774265375871
Krtap4-6	0	0	0
Krtap1-4	0	0	0
Pms2	0.192440925169291	0.164756156906617	0.157319245054856
Krt26	0.00386594986507721	0.00714475112936048	0.00362681031809987
Defb30	0	0.00236629937144303	0.00273095802625982
Defb43	0	0	0
Defb47	0.00166249856543215	0.00152646548180749	0
Defb48	0	0	0
Gm12359	0.887115598159634	0.677289943224636	0.643298508101422
Gm16409	0.451699176966613	0.814607887161515	0.784334203328281
Gm11531	0.126722779669667	0.105537466505092	0.0509232114793275
Hoxb2	0.783744967132794	0.759606187783078	0.600265262417933
Nrbp2	204.921931406308	173.029247984953	184.212992084858
Gm10874	0.00197680601091879	0.00493367381685705	0.00318839512409936
Nynrin	1.46799275544146	1.24878868240313	1.2267351577537
Gal3st4	0.00605973871955252	0.0190323550268687	0
Zfp652	6.1959867291739	5.83606108332363	5.01510089448476
Smok3c	0	0	0.00627214404534051
Smok3a	0	0.000815654631119357	0
Zc3h3	0.640088692799604	0.646008146469059	0.629374602679607
Ly6a	347.430366689004	302.41889328177	283.595038823476
Cyp11b1	0.000697585280341247	0	0.00125941188175033
Slurp2	0.00397413472955926	0.00131469146285605	0.00393851655722239
Gm7935	0.388355745030123	0.629238857150578	0.41696622701249
Tmem92	0.00110735771486602	0.00109067203495807	0.00769010395540125
Selenot	18.5515620113796	16.8730601416999	17.2338456663322
Selenos	13.9959796335442	12.1852231190542	13.3040877399017
Selenom	51.8863535928019	48.013363374533	52.7276235957456
Selenoi	46.1082182454462	41.3395124636866	39.3547694052393
Txnrd2	6.13260756148257	8.43139401443213	6.86344812764334
Msrb1	15.0710745811855	13.9475685858757	15.3260011199086
Gpx4	401.503563341595	441.297969244562	471.126249658776
Dio3	0.217172061053242	0.0931915836004079	0.181746537751822
Gm23741	0.0837032995160282	0	0
Gm23254	0	0	0
Gm22589	0	0	0
Gm23691	0	0	0
Gm23692	0.0651787068011067	0.0343293131537782	0
Gm22004	0	0	0
Gm22005	0.0768096387032538	0.174636605402574	0.073687769301556
n-R5s1	0	0	0
Gm23941	0.0988288925311063	0	0.0824489426968879
Gm23940	0.194601916006107	0.265836659890961	0.168068998574425
Gm24423	0	0	0
Gm23422	0	0	0
Gm23423	0	0	0
Gm25089	0	0	0
Gm24121	0.146442373635067	0.155953165470021	0.0510299014049693
Mir547	0	0	0
Mir376c	0	0	0
Mir688	0	0	0
Mir615	0	0	0
Mir652	1.50390002850958	0.662723884285258	0.652912467818759
Mir705	0	0	0
Mir669a-2	0	0	0
Mir669a-3	0	0	0
Mir692-3	0	0	0
Mir20b	0	0	0
Mir710	0	0	0
Mir598	0	0	0
Mir450b	0.0630278540906962	0	0.177278060380126
Mir707	0	0	0
Mir541	0.49632489604377	0	0
Mir704	0	0	0
Mir92-1	0	0	0
Mir539	0	0	0
Mir690	0	0	0
Mir681	0.379017358452977	0.205274849976147	0.178513646374808
Mir223	0	0	0
Mir592	0	0	0
Mir678	0	0	0
Mir669c	0	0	0
Mir698	0	0	0
Mir551b	0	0	0
Mir687	0.292112780167647	0.420620376267126	0.213998373146493
Mir503	0	0	0
Mir700	0.324837700160572	0.2223997421333	0.417530376200759
Mir669b	0	0	0
Mir718	0	0	0
Mir686	0	0	0
Mir542	0	0.129960971225017	0
Mir693	0.0626752058443966	0.12559205060569	0
Mir711	0	0	0
Mir708	0	0	0
Mir709	0.71113586008899	0.401420914348808	0.495155961751385
Mir679	0	0	0.0706595048097113
Mir449c	0	0	0
Mir694	0	0	0
Mir701	0.175673591576849	0	0.0477605912139715
Mir680-1	0	0	0.0438345302175877
Mir717	0	0	0
Mir695	0	0.0429877719145484	0
Mir706	0.0631076060740799	0.062234009127246	0
Mir692-1	0.0510686862435824	0	0.0496124041437201
Mir487b	0	0	0
Mir297b	0	0	0
Mir682	0	0	0
Mir702	0	0	0
Mir543	0	0	0
Mir501	0	0	0
Mir302b	0.783559108197048	0.271746360464808	0.309282745421974
Mir680-3	0	0	0
Mir92b	0	0	0
Mir19b-1	0	0	0
Mir374b	0.167306633822975	0.26986705397878	0.563519593478499
Mir719	0	0	0
Mir697	0.951949788340455	0.492239210792267	0.859142871898043
Mir666	0	0	0
Mir675	0	0	0
Mir672	0	0	0
Mir301b	0.053390448721118	0.105879727831909	0.175622967653751
Mir147	0	0	0
Mir499	0	0	0
Mir665	0	0	0
Mir343	1.84840248481886	1.29168924060616	0.755112429562627
Mir673	0	0	0
Mir216b	0	0	0
Mir599	0.238327214887116	0	0
Mir670	0	0	0
Mir181d	0	0.0653898502362144	0
Mir653	0	0	0
Mir182	0	0	0
Mir568	0	0	0
Mir674	0	0	0
Mir190a	0.155011200887481	0	0.19862699831523
Mir671	0	0	0
Mir667	0	0	0
Mir676	0	0.248107308702306	0
Mir450-2	0	0	0
Hus1b	0.0548481845973777	0.0437739222596883	0.0543478348611568
Sox4	14.2576714986279	14.5453554803908	12.6392410635725
Ywhaq	104.851112209709	103.085183595834	102.851461164231
Cep295nl	0.289111073237909	0.182213034143405	0.209821550336838
Wfdc3	0.284724474550654	0.265153426592662	0.299430995659218
Acsf2	110.375374195735	153.243174676382	114.429900272263
Oxct2a	0.326568955084447	0.263284935551498	0.15911496959001
Selenoh	13.8883122729124	16.2818565441725	16.7507088374295
Oxct2b	0.148296472146637	0.0475283135062053	0.102192067966823
Mog	0.00491069207269548	0.00180068363930517	0.00248800896630766
Ass1	26.457175958279	25.0242880890253	31.4646610911011
Mir761	0	0	0.189365170539979
Mir763	0.267918065402024	0	0
Mir804	0	0	0
Mir770	0	0	0
Mir759	0	0.112543521473211	0
Mir762	0	0	0
Mir767	0	0	0
Mir760	0	0	0
Mir802	0	0	0
Mir764	0	0	0
Mir758	0	0.0699217457731251	0
Mir744	0	0.0468957511795073	0
Trbv1	0.239965436291661	0.377036181603808	0.296936917458453
Trbv2	0.231257348960012	0.949610397637225	0.286467983682636
Trbv3	0.631847544972032	1.42949377197997	0.693838817589743
Trbv5	0.0222417465144316	0.0517084888956661	0.011931921369257
Trbv13-1	2.2766930184011	2.31557941141343	1.05433761343934
Trbv13-2	1.03100532224754	1.81222090626333	0.985421917818726
Trbv13-3	0.772607345163844	1.11821121746843	0.568026772266073
Trbv14	0.276103594717137	0.521289714999148	0.40813180800732
Trbv15	0.402356367870473	1.23246089266833	0.723547479817598
Trbv16	0.514374994771506	1.0737676629009	0.555266693316951
Trbv17	0.576952057841161	1.23030178592483	0.449833747562491
Trbv19	0.452568243174255	0.552262139972501	0.334111278773067
Trbv20	0.282928188376525	0.361140121380507	0.223420147503007
Trbv23	0.0113145321793098	0.124239801657322	0.0432412693061077
Trbv29	0.844738155774031	0.683554399973383	0.960338788903166
Trbv30	0.151768367672247	0.0728826014573291	0.0366119541688602
Trbj1-1	2.19074759091939	2.79125972221564	2.21328265950445
Trbj1-2	1.45986382216937	2.73956384652934	1.90547441115143
Trbj1-3	3.55262134459795	2.37755329176431	2.07311136551067
Trbj1-4	1.82062114942226	3.1660198081631	1.29932738497421
Trbj1-5	2.25026844895078	1.82982404947061	2.46568460831879
Trbj1-6	1.68063908488203	3.23872383426899	1.54316990269386
Trbj1-7	0.831011933435513	1.26025726991167	0.620722038165991
Trbj2-1	1.78679777488705	2.68897457285775	1.81383166989391
Trbj2-2	1.464626174414	1.44192105719993	0.19055875628088
Trbj2-3	1.42818142182225	1.94814830692808	1.01049150022494
Trbj2-4	0.453837200980611	0.553091015124688	0.332004638898706
Trbj2-5	0.229809088096121	0.34068546002628	0
Trbj2-7	1.58701476404631	3.16433677963556	0.643694253324355
Trbc2	4.38657220516053	7.67479674643186	5.22078293060846
Trbv31	0.16331497855743	0.415880911654024	0.295986511395168
Igkv2-137	0.0218719478122388	0.0919009355072309	0.0371406985635694
Igkv1-131	0.0277948109850827	0.0798193247069268	0.1985674830994
Igkv17-127	3.88025013982083	27.0196831422027	19.4237414517598
Igkv9-123	0.504457545222771	1.53094397936561	4.55591208254999
Igkv17-121	4.13815148431383	42.6640529125294	45.5584677716374
Igkv2-112	5.49637342883603	12.7112546364629	25.9318772937886
Igkv16-104	11.8650526662484	42.4976957311852	21.0552988857512
Igkv15-103	20.635174449945	142.553924554624	45.8558908675987
Igkv1-99	0.177646500355656	2.70619236852142	6.28636075277776
Igkv12-98	1.62201276101688	2.73116520526062	4.68892985217747
Igkv4-92	0.262777065075714	1.27669821223181	0.199984083598887
Igkv4-91	16.4526681749404	71.7077100574287	30.2265009566044
Igkv4-90	1.03622602744104	0.695173030011646	17.0735866093772
Igkv12-89	1.40821807314792	12.3716100609582	12.2813959385672
Igkv1-88	3.67077352529929	7.09917242939225	2.67463352282451
Igkv4-86	5.81152021368544	2.90159133798149	3.87549702382304
Igkv13-84	10.775888851929	28.676343682355	16.3047541286764
Igkv4-81	0.247903366525832	0.232303434295766	0.313310807074313
Igkv4-80	7.93674803897499	16.7680948195173	4.47491690802691
Igkv4-79	2.22566594769434	6.56737980785676	9.62423036310575
Igkv4-74	0.995267304203	8.63449410649987	5.95570582885381
Igkv4-72	8.94635375973035	41.3552968141677	35.0256948678551
Igkv4-69	4.62193626726487	4.38564085062681	2.10448230954828
Igkv4-68	9.71687190475652	37.8156583780292	9.57847759460251
Igkv4-63	10.0261470197171	32.1539388814422	58.1143599947821
Igkv4-61	26.0805918223561	19.3247667983206	12.7016750977247
Igkv4-57-1	11.7214477008343	25.799503152351	16.7845415604566
Igkv4-57	33.9348064828946	52.1850745753883	56.7248324237004
Igkv4-83	0.017095945021392	0.008212118851449	0.0225793128624776
Igkv4-50	6.19665622471022	16.4134448913173	4.08582530308459
Igkv5-48	16.5958886867962	64.8748792970162	89.3812095391879
Igkv12-46	12.0156354776472	50.0810237551965	66.9983187884986
Igkv5-39	24.9307192746042	104.487287646275	75.1544711930871
Igkv12-38	6.17554445399799	28.7934402908523	11.3410149851136
Igkv5-37	0.00983140483833672	0.217430313207693	5.79575040374473
Igkv18-36	0.31617407440827	0.539201818009108	0.461131003967168
Igkv1-35	0	0.795794454655457	0
Igkv7-33	0.741134088824107	2.6626457059086	2.27558615772429
Igkv6-32	6.04771750677897	16.7163014953096	10.58682625272
Igkv8-30	58.9318571770139	50.9843447789581	31.5343862174273
Igkv6-29	0.0254419729051431	0.18030197455696	0.570651412188062
Igkv8-27	84.88058508091	38.7298658669567	101.444936275132
Igkv8-26	0.0756871494378521	0.058640101408354	0.191407753265399
Igkv8-24	13.7280912935301	39.6498778300654	11.6926982665966
Igkv8-21	5.70117480785723	15.3850228361039	32.1901513893836
Igkv6-20	2.16202556805915	6.77549056082733	4.10007786908259
Igkv8-18	0.376201505469847	1.24223041742191	2.96007204262612
Igkv8-16	0.136321496527393	0.401501418414095	2.71514877494849
Igkv6-13	26.2744675343478	62.1777950994823	53.1976163461471
Igkv3-10	5.15086399748268	10.7870828131277	9.54395181817638
Igkv3-7	44.8759382601663	32.5327481660493	22.4643064824753
Igkj1	8.80874821760304	15.2722707099338	11.709702501333
Igkj2	21.4863210477936	32.5272778972649	18.8851536839762
Igkj3	17.9925473965451	34.8912668397391	20.6426092369241
Igkj4	52.406443187272	102.494549535461	66.7631300256501
Igkj5	47.1779306871799	67.5317792837831	57.5643422637277
Igkc	6292.21591331833	15133.5483578105	12889.8939556151
Ighg2c	12.9891352277621	73.5559037762788	50.7868827636509
Ighg2b	43.910396701761	229.067213231576	115.572861683266
Ighg3	7.88416469886973	36.7023306496159	27.1658094954705
Ighm	78.7908677840339	170.621740737821	77.4400746540527
Ighj4	8.85401672751606	15.7196295282844	10.9343056877838
Ighj3	7.44767483899357	6.78897811941444	5.42514525760338
Ighj2	10.1971268647786	16.4357097740068	7.8506721754301
Ighj1	3.30853938230311	4.05349328305232	2.81284420234465
Ighd1-1	0.215599407844315	3.76356018997102	1.39526077957972
Ighv5-2	0.660045480978677	0.940039919689339	1.25806307235335
Ighv7-3	47.0620449026397	33.3408396731705	18.8420871483084
Ighv7-2	0	0	0.0112623228190151
Ighv16-1	0	0	0
Ighv7-1	13.264003225826	12.5129622057306	14.9164063172013
Ighv14-4	4.60434359500205	19.8263899875154	18.2153772932494
Ighv7-4	1.10573336486755	1.98532900281687	1.27104138889083
Ighv3-5	17.6542647602158	137.140380295116	6.9827518842446
Ighv13-2	1.96522100341182	6.0180732425485	2.05682728814797
Ighv1-47	5.52614012657496	3.31653825535183	1.16000488266388
Ighv1-49	0.0178768986489715	0.262835917200916	0
Ighv8-13	0	0.0133137478616987	0.0188588421641612
Trgv7	0.17769725870065	0.515032430652486	0.638200593599853
Trgv4	0.362762143816831	0.683813746152448	0.539216466300567
Trgv6	0.25650101166801	0.153196100333564	0.122978724726524
Trgv5	0.406219694112313	0.304105148596992	0.193524551088712
Trgc1	1.23716449195009	1.98200997987489	1.89206813093275
Trgv3	0.0796211955194852	0.0898916639780091	0.0113117189717301
Trgc2	1.10514284250665	2.97142373360371	2.25541324134597
Trgv2	1.08204439360424	3.33494252190991	2.12707213455418
Trgv1	0.71537714163566	1.66123015534793	1.05585554437493
Trgc4	0.305005943653287	0.558237173949115	0.505427170026997
Trav1	0	0.0176921279873079	0.0108825886849377
Trav2	0.0125150052046832	0.0208841143673763	0.0115297993744988
Trav5-1	0.0208524501006054	0.114113181888949	0.0890838257861954
Trav6-1	0.0694897671519459	0.0421126897576063	0.0241120331454787
Trav6-2	0	0.05397157782861	0.0113866310179005
Trav8d-1	0.056072486380395	0.0290028693505703	0.00797407657469902
Trav13d-1	0	0.0288990279776923	0
Trav8d-2	0.0333800399574477	0.0206506188437067	0.0920241109535535
Trav16d-dv11	0.0294387804230389	0.0767614209250415	0.0438682951142753
Trav6n-6	0.0897394086118569	0.199433778166218	0
Trav8n-2	0.0478020241699101	0.0708618242457378	0.00818313476205068
Trav16n	0.173263769996474	0.16847241503664	0.162636276586968
Trav13n-4	0	0.0176920792496711	0.0355949568684171
Trav14n-3	0.0573631196756914	0.320914324652784	0.0540795465660179
Trav4-2	0	0.0106750756905535	0
Trav8-1	0.0347610385355477	0.0649149122411503	0.0307277360884619
Trav13-1	0.157872965393984	0.194402708026603	0.165024070155537
Trav14-1	0.105210750751562	0.0885506577191979	0.0802646517188517
Trav13-2	0.00899207557408303	0.0721922609628433	0.019719070052351
Trav15-2-dv6-2	0.0422734448227935	0.0519656834895751	0.0277932436965238
Trav16	0.095878546586121	0.175316493552679	0.142041783636446
Trav3-4	0.0425271478524741	0.035397809263083	0
Trav18	0.00656951104234755	0	0
Trav19	0.0981720667713823	0.139783065366085	0.0361425945869934
Trav21-dv12	0.0140017570552806	0.0627075159615124	0.0464801378926705
Trdv1	0.0168768799383352	0.0325818494265909	0.068762982338006
Trdv2-1	0	0	0
Trdv2-2	0.00775874799596717	0.0235505596849305	0.0348662244929613
Trdv4	0.309717094651479	0.534010445986831	0.468656177692651
Trdj1	0	0.206616910302457	0
Trdj2	0.180842970262258	0.0890590130614037	0.0816229183361978
Trdv5	0.0164081158462545	0.0644107600492408	0.101464469109733
Traj59	0	0	0
Traj58	0	0	0
Traj57	0	0	0.0906441123374201
Traj56	0	0	0
Traj53	0.0785424027899445	0	0
Traj52	0	0	0
Traj51	0	0	0
Traj50	0	0	0
Traj49	0.180618320832712	0	0
Traj48	0	0	0.0740643044565265
Traj46	0	0	0
Traj45	0	0	0
Traj44	0.174814871253516	0	0
Traj43	0	0	0
Traj42	0	0.238189298772619	0.0818752992239512
Traj41	0	0	0
Traj40	0	0	0
Traj39	0	0.0759047271034275	0
Traj38	0	0	0.169119470528161
Traj37	0	0	0
Traj35	0	0	0
Traj34	0.29028516391089	0.0957607156394866	0.0766630519813168
Traj33	0	0	0
Traj32	0.235938391383386	0	0.345842151687387
Traj31	0.0984896091840518	0	0
Traj30	0	0.096443787273276	0
Traj29	0.262634106645087	0	0
Traj28	0	0.147065408762891	0
Traj27	0.0950934157639121	0.192887574546552	0
Traj26	0.280444988863063	0.0875495382637529	0
Traj25	0	0.199776416494643	0
Traj24	0.0889583566823694	0.0759047271034275	0
Traj23	0.619612154836369	0.616234898614208	0.0740643044565265
Traj22	0.441959877897484	0.269382583120551	0.0908159262291826
Traj21	0	0.184479384198622	0.702288315471706
Traj20	0	0.16512607299693	0
Traj19	0.179331070865207	0.258271137878071	0
Traj18	0.403218477247904	0.0794680424240218	0.291331031599967
Traj17	0.331511287873997	0	0.18128822467484
Traj16	0.0919236352384484	0.164525263966232	0.0936655827486674
Traj15	0.545095418565407	0.445007299866029	0
Traj14	0.167133882251724	1.47909481200232	0.170301059543032
Traj13	0.280952471657437	0	0
Traj12	0.179486653659188	0.0825630364984649	0
Traj11	0.797035928612814	0.510738240006649	0
Traj9	0	0.433108781047809	0.24916469807892
Traj8	0	0	0
Traj7	0.178791883014359	0.096443787273276	0
Traj6	0.606352556789955	0.429400084366804	0.0716359666054928
Traj5	0.0840243127414316	0	0.077608676450811
Traj4	0.0823428416346193	0.0902216074491937	0.0864216072180931
Traj3	0.73254751070242	1.57400674817364	0.355370935640927
Traj2	0.647905879134992	1.1292840754247	0.7979726415111
Traj1	0.551962803582082	1.13525517172232	1.79626416900507
Iglv1	169.49711531858	351.557933573156	409.518865848847
Iglc2	494.452276538454	239.705202068772	376.596323474699
Iglv3	9.33851218134983	18.1848460317504	22.1923778966719
Iglv2	264.533990434502	123.501824195724	146.118816778205
Mir582	0	0	0
Mir467e	0	0	0
Mir297a-3	0	0	0
Mir669l	0	0	0
Mir193b	0	0	0
Mir297c	0	0	0
Mir297a-2	0	0	0
Mir466b-3	0	0	0
Mir544	0	0	0
Mir467d	0	0	0
Mir493	0	0	0
Mir669f	0	0	0
Mir574	0	0	0
Mir467c	0	0	0
Mir669o	0	0	0
Mir742	0	0	0
Mir344c	0	0	0
Mir18b	0	0	0
Mir466p	0	0	0
Mir741	0	0	0
Mir743	0	0	0
Gm22937	0	0	0
Gm22936	0	0	0
Gm22938	0	0	0
Gm22939	0	0	0
Gm22935	10.1582831150886	7.74039702551373	3.53278718288384
Gm22934	0	0	0
Gm24581	0	0	0.0717292312651435
Gm24579	0	0	0
Gm24580	0	0	0
Gm24582	0.459952161690925	0.251271660506737	0.284595940833521
Gm24578	0.0370561482232417	0	0
Gm24118	0	0	0
Gm24117	0	0	0
Gm24116	0	0	0
Gm24120	0	0	0
Gm24119	3.06962322857323	1.80653833190393	1.91422567983358
Gm25396	0	0	0
Gm25761	0	0	0
Gm25762	0.794064911091366	0.80354410626292	0.871394703091675
Gm25757	0	0	0
Gm25758	0	0	0
Gm25759	0	0	0
Gm25760	0	0	0
Gm25756	0	0	0
Gm25094	0	0.14285167282373	0
Gm25093	0	0	0
Gm25092	0	0	0
Gm25091	0	0	0
Snora17	6.74928307215572	6.86144034797648	5.95475593188255
Gm23431	0	0	0
Gm22267	0	0	0
Gm22268	0	0	0
Gm22266	0	0	0
Gm25613	0.0430892040180227	0	0
Gm25614	0	0	0
Gm25612	1.84173697600175	1.23970978002024	1.25658290516149
Gm25610	0	0	0
Gm25611	0	0	0
Gm25609	0	0	0
Gm25607	0	0	0
Gm25608	0	0	0
Gm23950	0	0	0
Gm23949	0	0	0
Gm23951	0.0389714212316519	0.16873435806566	0
Snord78	0	0	0
Snord67	0	0	0
Gm22270	8.60405972718009	8.79268766511057	6.54754634553082
Gm22271	0	0	0
Gm23437	0	0	0
Gm22272	0.0770749334921403	0.146780283926043	0
Gm22273	0	0	0
Gm25097	0	0	0
Gm25096	0	0	0
Gm25095	0	0	0
Gm22438	0	0	0
Gm23271	0	0	0
Gm23272	0	0	0
Gm23270	0	0	0
Gm23274	0	0	0
Gm23273	0	0	0
Gm23275	0	0.10029947102061	0
Gm26075	0	0.0784348846735417	0.185110875960331
Gm26074	0	0	0
Gm26077	0	0	0
Gm26079	0	0	0
Gm26078	0	0	0
Gm26081	0	0	0
Gm26080	0.0403418933661961	0	0.149247561369825
