clade_name	WT_M_3_1	WT_M_3_2	WT_M_3_3	WT_M_3_4	WT_M_3_5	WT_M_3_6	WT_M_1_5	WT_M_1_4	WT_M_1_3	WT_M_1_2	WT_F_3_1	WT_F_3_2	WT_F_3_3	WT_F_3_4	WT_F_3_5	WT_F_3_6	WT_F_3_7	WT_F_3_8	WT_F_1_5	WT_F_1_4	WT_F_1_3	WT_F_1_2	WT_F_1_1	W_M_3_8	W_M_3_7	W_M_3_6	W_M_3_5	W_M_3_4	W_M_3_3	W_M_3_2	W_M_3_1	W_M_1_8	W_M_1_7	W_M_1_6	W_M_1_5	W_M_1_4	W_M_1_3	W_M_1_2	W_M_1_1	W_F_3_8	W_F_3_7	W_F_3_6	W_F_3_5	W_F_3_4	W_F_3_3	W_F_3_2	W_F_3_1	W_F_1_8	W_F_1_6	W_F_1_5	W_F_1_4	W_F_1_3	W_F_1_2	W_F_1_1	P_M_3_8	P_M_3_7	P_M_3_6	P_M_3_5	P_M_3_4	P_M_3_3	P_M_3_2	P_M_3_1	P_M_1_8	P_M_1_7	P_M_1_6	P_M_1_5	P_M_1_4	P_M_1_3	P_M_1_2	P_M_1_1	P_F_3_8	P_F_3_7	P_F_3_6	P_F_3_5	P_F_3_4	P_F_3_3	P_F_3_2	P_F_1_7	P_F_1_6	P_F_1_5	P_F_1_4	P_F_1_3	P_F_1_2	P_F_1_1	C_M_1_1	C_M_1_2	C_M_1_3	C_M_1_4	C_M_1_5	C_M_1_6	C_M_1_7	C_M_1_8	C_M_1_9	C_M_1_10	C_M_1_11	C_M_1_12	C_F_1_1	C_F_1_2	C_F_1_3	C_F_1_4	C_F_1_5	C_F_1_6	C_F_1_7	C_F_1_8	C_F_1_9	C_F_1_10	C_F_1_11	C_F_1_12	C_F_1_13	C_F_1_14	B_M_3_6	B_M_3_4	B_M_3_3	B_M_3_2	B_M_3_1	B_M_1_1	B_M_1_2	B_M_1_3	B_M_1_4	B_M_1_5	B_M_1_6	B_M_1_7	B_M_1_8	B_M_1_9	B_M_1_10	B_M_1_11	B_M_1_12	B_F_3_8	B_F_3_7	B_F_3_6	B_F_3_5	B_F_3_4	B_F_3_3	B_F_3_2	B_F_3_1	B_F_1_1	B_F_1_2	B_F_1_3	B_F_1_4	B_F_1_5	B_F_1_6	B_F_1_7	B_F_1_8	B_F_1_9	B_F_1_10	B_F_1_11	C_M_3_1	C_M_3_2	C_M_3_3	C_M_3_4	C_M_3_5	C_M_3_6	C_M_3_7	C_M_3_8	C_F_3_1	C_F_3_2	C_F_3_3	C_F_3_4	C_F_3_5	C_F_3_6	C_F_3_7	C_F_3_8
Anaerotruncus_colihominis	0.00063	0	0.00434	0.11364	0.08255	0.01418	0.02376	0.0173	0.01908	0.00215	0.03978	0.32098	0.1352	0.15203	0.16441	0.04111	0.01443	0.0255	0.00527	0.01032	0.02479	0.13266	0.01845	0.01914	0	0	0.00885	0.15196	0	0	0.01384	0.00151	0.02961	0.05438	0.00111	0	0	0	0.03709	0.03575	0.00023	0.01557	0.0792	0.00178	0.01437	0.00105	0.0017	0	0	0	0.02375	0.00031	0.0016	0.00973	0.08111	0.01416	0.00029	0.05541	0.02667	0.00548	0.02559	0	0.01925	0	0	0	0	0	0.03142	0.00335	0.00846	0.02755	0	0	0.02037	0	0	0.00318	0.00429	0.00879	0.01084	0.03584	0.00153	0.01752	0.00324	0.01523	0	0	0.04573	0.04712	0	0.05297	0	0.00317	0.08514	0	0.02081	0	0.00809	0.00928	0.00329	0	0.20141	0.04634	0.03598	0.03238	0	0	0.00313	0.0101	0.01317	0.01802	0.00628	0	0.00114	0	0.00159	0.01381	0.04172	0.04397	0.00254	0.053	0.0035	0.00922	0	0	0	0.01333	0.01	0.07183	0.00733	0.0159	0	0.00057	0.00776	0.02034	0.01687	0.00221	0	0.04313	0.00507	0.02014	0	0	0	0	0	0	0	0.02642	0	0.03172	0.02352	0.03265	0.00735	0.00885	0.03954	0.0439	0.0102	0.0036	0	0.07067
Anaerotruncus_sp_G3_2012	0.23848	0.11622	0.40458	1.19659	3.30789	1.56572	5.61726	5.68414	11.83637	0.20786	0.42607	4.69978	2.03733	2.09069	3.81144	1.00846	0.21896	1.45276	0.70825	0.43214	0.93512	1.57707	1.71783	0.26581	0.0843	0.14648	1.31567	10.70555	0.34719	0.4573	0.35128	0.05003	0.8876	1.9054	0.28241	0.0241	0.42277	0.46112	3.98526	3.76384	0.31708	0.56743	3.65591	1.10414	2.32249	0.76299	0.4736	0.21715	0.01881	0.20136	1.13228	0.04126	0.05062	0.18856	0.77353	0.3237	0.36578	1.23323	1.26558	0.6647	0.92295	0.0312	1.14754	0.17886	0.10332	0.1277	0.00902	0.50914	0.98487	0.0251	0.44835	1.83757	0.31464	0.02886	0.50174	0.11584	0.16493	0.26633	1.17783	0.30399	0.37185	0.95281	0.14912	0.5792	0.0941	0.64689	0.02371	0.05833	2.04341	0.21612	0.02171	0.792	0.05966	0.14174	1.14216	0.04526	0.53426	0.01849	0.39367	1.23314	0.01079	0.07287	2.72866	0.96198	0.66799	0.89702	0.11058	0.04335	0.00982	0.58804	1.07443	0.59913	0.75093	0.04878	0.30938	0.04226	0.03056	0.8335	0.06188	0.70087	0.16181	1.13377	0.02946	0.57531	0.00549	0.14751	0.0367	0.37989	0.18712	1.59717	0.04719	0.61228	0.22554	0.42735	1.51734	1.05214	0.42523	0.38041	0.05961	1.51453	0.6859	0.8881	0.06031	0.13259	0.30382	0.02952	0.21067	0.25518	0.02314	1.36757	0.26249	0.51736	1.49687	0.7188	0.1185	0.402	0.98658	0.74297	0.58965	0.64463	0.08122	2.29737
Flavonifractor_plautii	0.00479	0.02446	0.00224	0.02513	0.01951	0	0	0	0	0.00471	0	0.02303	0	0	0.06438	0	0	0	0	0	0	0	0	0.49357	0.12371	0	0.00161	0	0.16537	0	0	0	0	0	0	0	0	0	0	0	0.06243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03862	3.55401	0.00423	0.46161	0.06421	0	0	1.70809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08735	0	0.33799	0	0	0	0	0	0	0	0.39241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99671	0	0	0	0	0.04498	0.68928	0	0.00079	0.28211	0	0.02044	0.00755	0.02966	0.09969	4.29748
Clostridium_methylpentosum	0.00472	0.00104	0.002	0	0	0	0	0	0	9.00E-05	0.01518	0.0182	0.00298	0.00446	0.01753	0.00647	0.01475	0	0	0	0	0.02779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruthenibacterium_lactatiformans	0	0	0	0.00326	0	0	0	0	0	0	0	0.08856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubosiella_newyorkensis	10.48064	0.2463	8.91289	2.42205	1.01706	0.01578	0.02126	0.00764	0.01332	2.43196	1.89423	4.31065	3.91877	2.66212	0.79905	3.33722	5.81709	3.16458	0.16889	0	0.04107	2.70638	0	1.51247	2.22329	31.948	1.46605	0.28838	10.17457	3.06538	12.77988	14.64427	16.58399	5.07574	1.33315	6.69542	2.73836	2.54603	18.5317	2.25387	3.41597	2.38142	0.92769	1.54255	12.87976	1.05711	4.81581	6.22568	2.49625	2.06638	5.66914	3.262	3.42238	2.59898	1.31082	0.41744	0.4415	0.63354	1.26963	0.80355	0.36055	1.97397	0.00684	0.60761	1.42371	0.49079	0.28634	0.0201	0.34767	2.06772	9.58408	0.34748	0.23181	4.33465	0.80074	1.38418	26.40395	1.47808	0.20206	0.61491	1.25258	1.03801	1.4392	0.19175	49.92952	1.12022	29.53239	0.83435	3.87066	1.64494	61.49946	0.84767	12.82553	8.13269	9.59949	4.58308	4.58104	1.71257	10.53438	1.98257	4.58082	4.76606	0.81417	10.42394	33.73833	12.18658	2.36309	1.52774	9.29694	7.11952	0.61861	4.14514	1.1341	0.47286	0.61795	1.34805	0.89414	1.13354	0.16742	0.15208	2.65457	0.13551	4.20185	0.35066	1.48009	0.13549	1.55397	0.461	16.24867	7.09261	2.32223	2.2379	4.79788	2.55585	4.31992	1.77672	1.47737	0.25008	0.28179	2.16876	0.78862	0.13087	0.56825	0.38704	1.3782	0.46681	9.77356	9.26851	10.84661	1.44558	1.77022	4.19573	11.25578	7.29721	1.76012	6.6638	12.31204	10.55571	4.85001	6.88219	12.11333	7.17663
Clostridium_cocleatum	0.01464	0.01109	0.01788	0.00237	0.00493	0	0	0	0	0.14835	1.23623	0.1165	0.05263	0.1207	0.25571	0.14478	0.04214	0	0	0.00864	0.04177	0.13139	1.05236	0.14599	0.021	0.44732	0.02761	0.02297	0.06313	0.03769	0.03163	0.07929	0.00641	0.01422	0.0214	0.02213	0.05865	0	0	0.03669	0.18091	0.05429	0.00374	0.09273	0.0386	0	0.03853	0.02227	0.01389	0.01121	0.00247	0.00275	0.01665	0	0.01177	0.28854	0.04922	0.33581	0.09819	0.00264	0.0003	0.44211	0	0.51878	0.05856	0.02056	0	0.22387	0.01363	0.01465	0.01535	0.18777	0.07197	0.01461	0.57947	0.11411	0.17125	0.08312	0.02136	0.03163	0.00996	0.14737	0.03065	0.06908	0.07225	0.09001	0.06028	0.01822	0.38297	0.28343	0.09036	0.14325	0.27457	0.01234	0.40831	0.04648	0.11763	0.05347	0.11879	0.00891	0.11989	0.00769	0.53215	0.03786	0.00654	0.01876	0.10833	0.05935	0.03407	0.0928	0.04317	0.07776	0.02787	0.0015	0	9.00E-05	0.00128	0	0.04284	0	0.11312	0	0.15173	0.01183	0.0094	0	0.03954	0	0.08008	0.00737	0.03083	0.23708	0.05066	0	0.02475	0	0.04536	0.00262	0.00099	0	0.0008	0.00219	0.00402	0	0	0.00036	2.31714	0.15737	0.61695	0.27934	0.132	1.48136	0.74324	0.79524	0.01562	1.2872	2.22859	0.34246	0.00845	0.71805	0.38854	5.60256
Clostridium_innocuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20709	0	0	0	0	0.08119	0.00622	0	0	0	0	0	1.02799	0	0	0	0	0	0.03964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152	0	0.334	0	0	0	0	0	0	0.30544	0	0.01858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08573	0	0.24796	0	0.21438	0	0	0	0	0	0.04943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50086	0	0	0	0	0	0	0	0	0.21075	0	0	0	0	0.12158	0.13292
Faecalibaculum_rodentium	39.4022	4.00071	36.42869	22.33031	13.30646	47.7345	46.41048	46.54779	15.36821	17.48103	6.44105	18.63659	52.49002	18.9479	5.95578	18.66908	43.68348	36.85783	10.12189	0.74034	12.10616	13.06437	0.17636	17.37629	23.68817	2.03633	22.80102	1.39963	13.27883	13.74807	3.18045	9.55422	14.3617	10.39069	10.41027	10.3619	12.48083	36.96252	10.52547	21.83353	14.29824	20.83778	16.46589	7.99049	13.93448	7.98915	17.97802	8.07843	7.92665	6.15953	2.75544	10.59552	10.34022	2.97527	34.30578	6.39366	7.83555	1.08081	10.25534	32.36072	34.52127	4.77428	10.2587	9.84177	31.47835	8.18768	19.61985	6.10636	5.88503	22.15334	16.66882	5.88893	28.24868	26.7611	19.87586	18.93203	10.10108	18.93969	2.439	13.11928	3.319	5.83544	6.84451	8.72184	3.64062	19.84991	9.13572	9.01283	7.68987	7.54043	7.02113	13.58468	12.14211	59.21985	19.49496	6.83635	9.47606	4.0616	5.94862	4.17017	5.0853	10.35942	2.58911	16.57157	28.00334	15.41371	6.49753	5.00273	4.40936	13.69063	5.46742	11.49801	2.99114	3.37795	2.49251	18.0174	28.08445	1.73181	5.06965	4.45182	3.22101	2.85989	3.81325	12.44507	2.23602	5.19953	20.6	3.10322	2.93929	2.11604	3.72214	3.26682	6.07666	6.39859	3.16429	2.7803	2.08622	0.8138	3.18423	5.44498	1.62434	5.31387	1.46814	9.26215	2.58382	10.43114	9.92833	23.22397	59.50182	12.20231	8.65638	11.51435	5.87913	7.46502	2.8183	7.5477	18.84723	12.66238	7.41862	27.72072	39.2592	9.60685
Ileibacterium_valens	0.04037	0	0.05337	0.02378	0.00423	0	0	0.04276	0.01641	0.00858	0.0369	0.03707	0.01149	0.02353	0.01031	0.11895	0.16274	0.02131	0.01049	0	0.01979	1.32965	0	0	0	0	0	0.0256	0.10501	0.00846	0	0.00761	0.01814	0.01649	0.00367	0	0.01541	0	0	0.05416	0	0.01346	0	0.04507	0	0.02639	0.00718	0	0	0	0.05154	0.0281	0	0.01123	0.00522	0	0.00355	0	0.00642	0	0.05867	0.00397	0	0.09998	0.00605	0	0	0	0	0	0.00992	0	0	0	0	0	0.04577	0.00308	0.00981	0	0	0.02168	0.00668	0.00918	0.00273	0.00534	0	0	0	0	0.00462	0.01449	0.00253	0.09163	0.18641	0.0022	0.02259	0	0.19335	0	0.01205	0.01598	0.10636	0.05223	0.28927	0	0.00402	0	0.01499	0.01655	0.30953	0.03011	0.25862	0	0	0.00666	0	0.32141	0	0.01359	0.00429	0.10145	0.01083	0.01073	0	0.05743	0	0.15723	0.1272	0.33885	0.00586	0.02681	0	0.39428	0.06791	0.25019	0.03354	0.01912	0.00495	0.36051	0	0.45724	0.02786	0.17972	0.1337	0.00413	0	0.0107	0.00611	0	0	0.01622	0.14922	0.4355	0.04999	0.33758	0.05706	0.0288	0.13314	0.0041	0.00385	0
Firmicutes_bacterium_ASF500	0.00637	0.00139	0.0144	0.02369	0.01621	1.14617	5.21372	5.27243	5.27823	0.00343	0.00715	0.07178	0.00812	0.02417	0.02091	0.00946	0.00483	0.98383	0.40314	2.09263	1.70424	0.03165	0.03165	0.00378	0.07163	0.01655	0.28532	2.91683	0.00568	0.0942	0.02681	0.03964	0.50674	0.82088	0.02805	0.01307	0.17548	0.05179	1.23447	4.63073	0.04241	0.04361	1.64538	0.21947	0.43946	2.82729	0.18524	0.04182	0.00812	0.03067	0.14643	0.00937	0.00813	0.06827	0.98794	0.01533	0.3021	0.44813	0.06099	0.05789	0.17624	0.12763	0.68379	0.02467	0.06041	0.02716	0.01117	0.02737	0.09836	0.00072	0.9336	0.92145	0.03957	0.01853	0.32282	0.00606	0.06961	0.05835	1.08896	0.18373	0.11874	0.45468	0.01324	1.72736	0.0062	0.87932	0.02832	0.05595	0.55802	0.01102	0.00514	0.86084	0.1288	0.09106	0.20896	0.00534	0.18214	0.00131	0.02638	2.68804	0.00174	0.09067	1.21754	0.70606	0.45592	0.44087	0.06966	0.03337	0.00532	0.71577	0.12518	0.09061	0.08727	0.00053	0.0623	0.01219	0.00638	0.34984	0.06134	0.79017	0.11797	1.3026	0.00388	0.03346	0.01073	0.0262	0.01103	0.15807	0.01638	6.59814	0.00205	0.11712	0.01048	0.0229	0.17849	0.35819	0.0656	0.15061	0.00794	0.14917	0.09998	0.56444	0.01021	0.0131	0.00915	0.01165	0.22988	0.66136	0.03594	0.44089	0.10641	0.12939	0.26157	0.70745	0.02854	0.61429	0.63332	1.06377	0.45976	0.54413	0.09668	0.10227
Victivallis_vadensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52019	0	0	0	0	0	0	0.08783	0	0	0	0	0	0.00168	0	0	0	0	0	0.02133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquamicrobium_aerolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcaligenes_faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04618	0.2636	0	0	0	0	0.39945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03842	0	0	0	0	0	0.01327	0	0	0	0.07292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0.00134	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00613	0	0.00849	0.01805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenalcaligenes_hominis	0.08154	0.05879	0.12712	0.03039	0.40082	0.54928	0.49679	0.59455	1.33854	0.03741	0.00172	0.23025	0	0.01626	0	2.28541	0.38946	0	0.01334	0	0.00946	0.84759	0.01627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539	0	0	0	0	0.00144	0	0.00304	0.0085	0	0.05974	0.07924	0.00318	0.01287	0	0	0	0	0	0.00505	0.0183	0	0	0	0	0	0	0	0	0.02954	0	0.03073	0	0	0	0.053	0	0.00967	0.03737	0	0.0047	0.04558	0.01382	0	0.02542	0	0	0	0	0	0	0.0098	0	0	0	0	0	0	0	0.01385	0.03734	0	0.05393	0.08918	0	0.02112	0	0.01788	0	0.04691	0	0	0	0	0.0014	0	0	0	0	0	0.01116	0	0.00893	0	0.01249	0.00297	0	0.00588	0	0.08241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49147	0.10934	0.45575	0.32718	4.0955	4.46202	3.0944	0.19312	0.00219	21.61125	0	0	17.2086	17.6606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296	0.00377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05107	0	0	0	0	0	0	3.31589	2.98432	1.24784	0.53926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03143	0	0
Turicimonas_muris	6.59118	1.86873	6.44389	2.85705	0.20628	0.56131	0.20184	0.23106	0.00281	1.6685	13.48806	3.92611	4.24624	10.24016	0.03072	1.2804	7.38753	1.0395	0.04619	0	0.00828	4.34131	0.0155	47.11225	37.05863	28.0054	24.69725	3.9495	35.28977	34.90955	42.23202	20.7737	17.61411	11.4842	19.07703	34.48974	16.8163	31.48015	10.88831	27.48463	20.84487	22.36542	19.69619	27.96796	27.33455	8.28581	36.18252	22.80585	3.06697	11.88741	14.82798	5.34948	6.10928	11.67366	11.72069	22.89525	19.58429	5.96555	13.2151	20.7199	4.7824	27.05572	15.29456	18.86018	19.35699	17.61917	23.18449	7.20133	4.16878	21.66419	31.98052	4.35336	12.16321	31.59223	16.34989	30.11966	29.92936	11.07395	5.16984	11.18372	3.54279	8.80368	8.96686	22.34766	17.16636	22.72469	43.99857	33.45583	16.81405	68.68693	22.14969	19.02051	39.19238	18.1992	32.14483	24.69508	13.90577	24.79687	13.08848	19.06792	30.11366	17.37937	10.84242	11.30793	5.87735	17.65014	26.17779	32.93756	25.98322	27.80046	0.47357	10.38433	10.91873	19.70392	3.87664	20.65487	4.88817	2.11816	0.42063	1.74825	14.69645	1.35679	25.42461	1.82934	14.75775	1.21068	24.52352	3.90045	32.04745	5.02324	26.45482	13.02825	22.13804	12.22446	2.39954	3.07245	12.4006	2.16382	4.28944	1.48018	2.82115	3.90583	5.74268	10.65009	6.62069	9.6615	43.98806	40.53536	16.6956	5.51048	12.91551	7.50932	16.39072	10.04541	6.45303	36.84689	11.63813	16.52864	11.65524	10.97209	36.94328	33.52314
Desulfovibrionaceae_bacterium	0.00319	0	0.00335	0.00243	0.04328	0.39472	0.89089	0.92411	0.89221	0.00065	0.00652	0.08517	0.02151	0	0	0	0	0.00102	0	0.00088	0.0003	0	0	0.13494	0.13329	0	1.56121	0.35022	0.59316	0.27358	0.00284	0	0.60407	0.00419	0	0.09528	0.18789	0.03886	1.5129	0.66504	0.32686	0.25825	0.37297	0	0.00224	0.17054	0.20957	0.03078	0.00086	0.00289	0.2264	0.03118	0.0372	0.0488	0.01071	0.00254	0.0957	0.00156	0.00244	0.0006	0.00527	0.00019	0.00538	0	0	0	0.00089	0	0.01227	0.16166	0.019	0.00461	0.00151	0	0	0	0.0209	0.00029	0.00317	0	0	0.00064	0	0.00195	0.45803	1.2805	0.07514	0.00085	1.70316	1.47379	0.01157	0.15989	0.07133	0.24651	0.39763	0.56847	0.33535	0.15009	0.23789	0.23064	0.08967	0.07888	2.16657	0.05587	0.75987	0	0.01253	0	0.23887	0	0.08095	0.68433	0.13393	0.07967	0.25542	0.01217	0	0.33654	0.00098	0.00191	0.05848	0.00954	0.51576	0.00274	0.56683	0	0.05845	0.0038	0.37035	0.3725	0.20446	1.13694	0.03686	0.05596	0.25276	0.18641	1.59089	0.84191	0	0.40823	0.00215	0.00413	0.04654	0	0.05282	0	0.48313	0.75825	0.01277	0.63582	0.11706	0.11949	0.80284	0.4955	0.31357	0.42404	0.30408	0.16953	1.95279	0.3336	0.26112	0.53988
Helicobacter_hepaticus	0.0004	0	0	0	0.00063	0.00387	0	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0.00861	0	0	0	0.00237	0.00227	0.0014	0	0	0	0	0.00405	0.00258	0.00595	0.00053	0	0	0.00355	0.00748	0	0.00263	0.00099	0.00287	0	0.00689	0	0	0	0	0	0	0	0	0	0.0016	0	0.00054	0.00613	0.00197	0	0	0.00057	0	0.00055	0	0.00142	0	0.00389	0.01523	0.00497	0	0	0.00175	0	0	0	0	0	0.00341	0.01069	0.00174	0.00101	0.00049	0	0	0	0	0	0.00398	0	0.00016	0	0	0	0.00232	0	0	0	0.00133	0	0	0	0	0	0	0.00342	0	0	0.00127	0	0	0	0	0	0	0	0	0.01775	0	0	0	0	0	0	0	0.00439	0.00124	0	0	0	0	0	0.0015	0.00103	0	0.0071	0	0	0	0	0	0.00366	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0.00081	0	0	0
Helicobacter_japonicus	5.38709	0.68134	5.91465	4.8807	18.22801	1.39783	0.93388	0.84991	0	9.18131	31.28333	0	16.3073	0	10.85855	0.0261	0.00034	0	0	0.21497	4.00438	0.11291	0.01333	2.6588	0.46158	2.90394	2.01547	0.30806	0.35637	0.8299	0.30641	8.76897	1.13105	6.6804	0.50289	0.57746	0.93227	3.47902	2.66771	1.61406	5.44892	2.14595	4.4771	0	2.45135	0	7.34198	0.03283	0.78339	0.04186	0	0.10711	0.17613	0	0.87898	0.30988	0.32108	14.47721	1.86026	4.0778	4.15979	1.46828	0.65512	1.12724	0.24529	1.47923	0.39055	1.36138	10.63037	3.05344	0.36906	0.41324	0.95177	0.46995	0.75011	0.95603	0.35156	6.22255	1.72131	3.28541	1.3757	1.35837	0.64847	0.5154	0.23118	0.46223	1.09329	1.18909	4.02374	4.21513	0.31857	3.74043	0.68983	0.37833	5.59737	0.24257	0.35959	0.0055	1.46267	0.02336	0.27877	0.82804	0.65157	0.6091	0.59815	1.77884	0	1.25522	1.29939	1.25412	1.47451	1.00862	3.76175	0.15286	0.2553	0.1184	0.0891	10.79257	0.44502	0.43351	0.78446	0.96083	0.32266	0.11497	0.29947	8.9527	1.11994	0.06207	0.70158	2.59896	0.24049	9.91943	1.30856	3.71204	1.36005	1.95263	0.39859	0.29979	0.56327	0.41951	0.12347	2.29035	0.33574	0.33952	0.0556	0.12014	0.49894	0.1469	0.01094	0.65613	0.08759	0.09484	8.54821	1.53663	0.0149	0.2174	0.91129	0.14292	1.21301	0.57115	0.01195	0.51792
Enterobacter_cloacae_complex	0	0.00275	0.01036	0	0	0	0	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0	0.01848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli	0	0.00723	0.01373	0	0	0	0	0	0	0	0.34167	0.04371	0	0	0.08146	0.00701	0	0	0	0	0	0.03615	0	4.51228	0	0.0217	0.0272	0.3416	0	0	0	0	0	0	0	0.053	0	0	0	0	0	0.00854	0.0264	0.00357	0	0.30829	0.12556	0	0	0	0	0	0	0	0	0	0	0.00817	0	0	0	0.62156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0.02718	0.00057	0	0.02122	0	0	0.01249	0.00096	0.29531	0.00537	0	5.80679	0	0.1114	0	0	0	0	0	4.04849	0	0	0	0.15775	0	0	0	0	0	0	0	0	0	0	0	0.00586	0	0	0.00228	0.24022	0	0.00769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16974	0.00087	0.28182	0	0	0	0.01332	0.03545	0.16359	0.00461	0.03899	0	0	1.09122
