clade_name	WT_M_3_1	WT_M_3_2	WT_M_3_3	WT_M_3_4	WT_M_3_5	WT_M_1_1	WT_M_1_2	WT_M_1_3	WT_M_1_4	WT_F_3_1	WT_F_3_2	WT_F_3_3	WT_F_3_4	WT_F_3_5	WT_F_3_6	WT_F_1_1	WT_F_1_2	WT_F_1_3	WT_F_1_4	WT_F_1_5	WT_F_3_7	W_M_3_8	W_M_3_7	W_M_3_6	W_M_3_5	W_M_3_4	W_M_3_3	W_M_3_2	W_M_3_1	W_M_1_8	W_M_1_7	W_M_1_6	W_M_1_5	W_M_1_4	W_M_1_3	W_M_1_2	W_M_1_1	W_F_3_8	W_F_3_7	W_F_3_6	W_F_3_5	W_F_3_4	W_F_3_3	W_F_3_2	W_F_3_1	W_F_1_8	W_F_1_6	W_F_1_5	W_F_1_4	W_F_1_3	W_F_1_2	W_F_1_1	P_M_3_8	P_M_3_7	P_M_3_6	P_M_3_5	P_M_3_4	P_M_3_3	P_M_3_2	P_M_3_1	P_M_1_8	P_M_1_7	P_M_1_6	P_M_1_5	P_M_1_4	P_M_1_3	P_M_1_2	P_M_1_1	P_F_3_8	P_F_3_7	P_F_3_6	P_F_3_5	P_F_3_4	P_F_3_3	P_F_3_2	P_F_1_7	P_F_1_6	P_F_1_5	P_F_1_4	P_F_1_3	P_F_1_2	P_F_1_1	C_M_1_1	C_M_1_2	C_M_1_3	C_M_1_4	C_M_1_5	C_M_1_6	C_M_1_7	C_M_1_8	C_M_1_9	C_M_1_10	C_M_1_11	C_M_1_12	C_F_1_1	C_F_1_2	C_F_1_3	C_F_1_4	C_F_1_5	C_F_1_6	C_F_1_7	C_F_1_8	C_F_1_9	C_F_1_10	C_F_1_11	C_F_1_12	C_F_1_13	C_F_1_14	B_M_3_1	B_M_3_2	B_M_3_3	B_M_3_4	B_M_3_5	B_M_1_1	B_M_1_2	B_M_1_3	B_M_1_4	B_M_1_5	B_M_1_6	B_M_1_7	B_M_1_8	B_M_1_9	B_M_1_10	B_M_1_11	B_M_1_12	B_F_3_1	B_F_3_2	B_F_3_3	B_F_3_4	B_F_3_5	B_F_3_6	B_F_3_7	B_F_3_8	B_F_1_1	B_F_1_2	B_F_1_3	B_F_1_4	B_F_1_5	B_F_1_6	B_F_1_7	B_F_1_8	B_F_1_9	B_F_1_10	B_F_1_11	C_M_3_1	C_M_3_2	C_M_3_3	C_M_3_4	C_M_3_5	C_M_3_6	C_M_3_7	C_M_3_8	C_F_3_1	C_F_3_2	C_F_3_3	C_F_3_4	C_F_3_5	C_F_3_6	C_F_3_7	C_F_3_8
Bifidobacterium_animalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2304	0	0	0	0	1125	498	0	0	0	0	0	2777	371	0	1050	533	577	0	470	1169	0	0	0	0	798	1362	1581	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5882	0	0	0	0	0	0	0	0	0	0	696	0	0	0	0	0	0	0	1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_pseudolongum	3010069	146763	2468941	134649	98279	631839	693753	625262	162692	44145	139344	323646	42448	71637	429026	699905	2921	60	73569	1112	136557	5533	13810	29575	25324	421	411517	69458	29939	430781	507950	24223	100600	94307	97247	128272	12099	17860	526032	68114	38414	69112	467199	137272	194572	36310	162329	19383	40530	136639	119975	29126	32661	1567	140137	6944	51127	82508	52275	21923	50521	209146	1138526	150013	145938	36895	126925	240766	342413	64323	214687	89727	640755	208538	470355	315162	25273	615333	547111	206239	306942	222598	6527	30210	858	5632	720	1090	9297	20051	14728	8306	5867	8222	140902	17017	70577	2806	18604	11559	12841	25765	99823	30407	53077	6481	17037	5549	6850	77367	13690	27934	29667	737292	714292	6932	97511	31966	25219	15467	30367	264800	44476	25773	190968	96910	59528	35006	97707	56848	42355	147574	15963	52217	6612	8057	50648	8975	1498	22176	7100	115921	4433	242981	1942	131	32056	16682	7402	7826	5717	9365	1133	328	870	12768	733	109964	15322	1171
Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_glutamicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_stationis	0	0	0	0	0	339	1471	458	0	0	0	0	0	177765	217562	2377	28349	27208	16296	13742	45028	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	543	0	0	0	0	0	1372	0	0	0	0	0	2589	0	268	0	0	3453	262	0	0	0	0	9854	1003	3214	0	0	0	0	0	0	8559	0	0	0	0	0	0	0	0	1030	0	0	0	2441	0	3016	0	11162	10504	0	2034	5473	4480	0	5730	0	0	0	6901	0	0	0	4061	0	0	0	0	0	0	3046	14400	0	13859	11198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468	0	8802	0	198	0	1421	748	0	19470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_deltae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
Atopobium_vaginae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella_profusa	0	0	0	0	0	0	0	0	0	0	0	27	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	139	110	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	54	55	0	0	240	133	28	268	28	0	28	304	188	415	0	457	0	314	0	190	0	28	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	133	160	0	54	295	55	0	0	0	0	55	0	0	0	0
Olsenella_scatoligenes	1167	1314	1656	828	111	1121	995	675	56	522	426	1799	0	1305	3307	163	0	0	460	0	373	0	0	57	0	0	409	0	660	1022	1386	110	916	3443	2445	337	635	219	747	212	308	28	140	0	465	1464	3617	975	5127	4734	4633	1212	165	172	1206	0	173	56	137	417	85	984	658	379	369	0	84	0	29	0	0	29	283	0	487	148	0	626	0	29	899	1099	9995	1826	2390	1574	1897	8754	5241	1982	12087	4917	1217	2786	2843	3043	5353	1395	18136	1066	7357	1012	11156	560	1157	2258	7469	309	0	29	0	140	0	828	0	0	0	0	572	0	503	249	1036	0	267	0	0	0	0	0	0	0	0	56	943	0	0	85	205	0	137	316	255	497	4735	7503	4992	1356	1681	5473	2903	1297	2286	1363	630	4337	335	2364	3400	857
Collinsella_aerofaciens	313	0	326	83	0	0	0	0	0	0	0	156	0	159	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	250	313	0	0	150	0	0	244	0	0	0	0	79	243	0	632	405	493	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	84	0	0	162	0	1020	0	0	157	79	232	251	305	1189	753	265	84	317	164	327	0	1427	79	239	224	649	84	0	393	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	657	619	0	0	575	330	0	554	79	0	799	0	240	384	0
Collinsella_intestinalis	57	116	0	0	0	0	0	55	0	0	59	229	0	57	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	57	0	0	0	61	0	0	0	0	0	0	0	0	0	175	229	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	378	0	0	58	172	626	251	172	871	313	0	0	229	62	191	292	808	114	855	0	344	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	58	406	344	0	58	120	344	57	57	57	0	235	0	114	180	0
Collinsella_stercoris	0	0	189	0	0	396	179	220	0	140	95	241	0	50	303	88	0	0	299	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	151	247	0	0	0	0	0	0	0	0	0	0	99	412	185	1208	613	837	226	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	137	0	0	92	0	441	0	0	292	191	2560	106	334	475	480	808	2442	700	2647	552	98	377	1875	616	1870	141	2564	146	1673	47	1869	0	0	152	1087	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	50	366	1446	1699	756	545	605	263	591	201	331	299	1202	0	333	849	192
Collinsella_massiliensis	1012	1188	1488	542	135	1013	770	611	90	924	528	2517	46	744	3252	210	0	0	444	0	603	0	0	173	89	0	262	0	536	308	1042	44	574	2140	1527	132	603	43	597	175	180	0	168	44	215	1672	2638	706	3414	2862	3206	967	87	352	908	0	0	0	0	741	340	751	219	91	300	0	45	0	0	0	43	0	428	0	598	127	46	361	0	0	480	827	10172	1462	1507	1365	2059	6808	4159	1188	10410	3096	1520	2642	2831	2745	3679	1792	13265	704	7647	353	8467	343	1789	1375	6445	43	0	130	0	309	44	910	0	0	0	0	394	0	392	214	494	0	431	43	92	0	44	0	0	0	0	172	719	0	0	93	355	89	90	0	134	659	2862	6241	4235	968	956	4253	2574	1111	1724	1350	1095	4173	343	1702	3045	828
Enorma_massiliensis	138	134	1093	136	0	305	346	411	162	283	0	877	0	359	1066	0	0	0	240	0	114	0	0	0	0	0	0	0	192	67	550	56	257	208	67	0	227	57	298	0	0	0	59	0	0	67	471	269	693	1087	406	61	0	0	297	0	0	0	0	0	0	259	124	0	0	0	0	0	0	0	0	0	0	0	64	0	0	231	0	0	0	665	2709	1441	206	262	374	1709	476	1512	1185	1660	251	218	877	189	663	476	2134	131	3433	124	2879	121	66	575	2029	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	59	0	0	0	0	123	0	620	790	399	501	250	273	715	356	126	129	238	583	0	68	516	200
Adlercreutzia_equolifaciens	437	1884	417	412	161	7591	8557	6465	1648	842	298	624	674	1147	1568	5392	3041	4920	2473	2773	431	3303	612	2561	1300	1347	5477	1145	5911	2784	165	753	2613	237	2850	1777	2368	614	2157	2766	1023	1875	1416	7553	2228	154	944	0	968	376	498	212	487	9198	57	0	344	1830	980	1513	827	4182	2334	1015	1182	1226	1540	3146	2712	995	1340	580	1131	582	5456	3602	150	3472	1704	220	2567	1659	1641	2504	2171	89	853	2739	4015	4120	623	4909	3156	5039	0	0	1333	0	26847	877	346	0	2761	0	162	0	2321	0	1784	12168	586	2147	2085	7028	8996	268	9467	4261	1390	932	948	30273	7472	2056	5434	3078	20466	4812	1616	1534	1505	734	516	2399	5729	4934	7400	4866	3077	2077	2015	3388	1130	4817	1045	2474	7747	738	1010	6481	4294	7643	161	607	6342	2248	2842	3093	2903	917
Asaccharobacter_celatus	431	968	632	608	157	4054	3501	2937	687	960	514	736	501	1100	1713	3158	2965	2996	1775	3205	256	951	131	843	368	241	1597	323	2063	1140	102	106	888	533	926	662	727	0	511	1030	134	601	715	2686	754	78	265	0	881	282	315	360	191	3675	154	0	27	656	364	786	544	1710	963	379	278	532	294	1475	751	279	229	287	225	0	2241	1734	210	1045	518	158	707	450	761	888	965	0	404	830	1713	1412	475	1660	1260	1888	151	0	843	0	9952	133	313	0	987	0	50	0	1185	0	472	6018	106	836	861	2740	3138	0	3618	1224	881	136	0	10906	3807	1088	2168	1077	11193	1755	578	771	432	459	277	1171	3465	2590	2905	1744	790	648	801	1137	932	1742	593	688	3882	434	387	2589	1670	3644	131	421	5068	826	1211	1038	1312	131
Enterorhabdus_caecimuris	34957	13702	42421	35854	18425	22586	19745	17173	7450	39587	23450	28079	30414	41118	50981	28023	81377	41768	29644	83881	13800	626	0	279	105	1165	557	0	1140	1845	6916	935	4193	6439	6529	1532	1416	784	1325	623	648	1567	2443	2661	1418	3871	1948	1863	10400	2834	2328	7950	890	7762	991	353	1143	1235	692	1447	4582	6620	3556	2113	1950	3817	4113	2091	2192	784	304	577	2121	2244	7419	1388	336	4064	882	606	1549	1591	15997	3904	7257	1584	7518	5589	20895	7121	18466	4708	5026	33127	6263	4348	3959	1865	10279	1923	12339	3077	4429	1070	3938	1911	3011	1269	1451	5515	2100	658	1348	3388	4201	961	7431	1457	4619	107	2965	6836	4828	704	2509	2031	11918	2818	624	1254	271	1158	888	4577	10336	7980	1743	4208	3220	473	2381	1010	2800	784	648	815	32729	7657	10629	7414	3018	8677	6791	14683	143529	10065	1741	8379	8367	4235
Gordonibacter_pamelaeae	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	66	98	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	1022	0	0	0	0	0
Bacteroides_caecimuris	0	568420	1861	11734	0	22797	20924	15020	47374	0	0	0	0	1012	0	68959	38055	28464	45965	10186	5575	13293	130854	322167	240335	113054	351516	146910	426635	225263	189053	85195	94908	52861	111885	30008	63483	62421	381649	78874	92566	169127	97379	193377	80456	352122	166825	471040	59910	153276	183146	23808	124946	86888	11977	141398	70092	130440	38766	298414	83915	212418	327123	162284	121116	436155	56535	13874	160860	149115	245721	184054	478808	125496	231895	494123	170017	247432	659340	276583	496764	107363	119323	10324	17334	3545	59603	14454	20066	64574	159059	16079	16561	42768	28931	21398	49881	26163	9360	82463	172202	123005	11331	136741	107364	8771	10930	6554	274430	538992	392943	200841	277855	871413	128496	39213	70531	25849	69115	371231	224704	559755	34569	160624	490821	135636	316400	276897	1548612	568712	417265	190360	426936	78068	46315	146776	115746	355220	74835	31757	1362562	24731	222182	210280	245283	162662	23420	49704	66844	249520	198018	45891	147105	264715	797879	21675	36714	43046	23700	138315
Bacteroides_faecichinchillae	0	0	0	0	0	418	341	0	258	0	0	0	0	0	0	5765	11819	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15002	17423	0	0	0	0	0	0	0	0	0	0	0	58955	0	0	39617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1655	24401	0	0	0	0	0	22502	142824	31060	0	0	0	24660	253567	0	186181	0	0	0	83440	47672	1808	0	1588	0	0	0	0	0	0	0	32264	0	6917	10906	0	0	0	72833	0	0	18755	2140	0	0	12782	5469	151535	0	0	0	0	6427	0	8243	0	0	0	1051	71667	25976	25887	49232	72554	0	0	0	3370	0	1053	0	0	0	0	0	3524	0	0	0	0	0	0	0	0	0	3256	0	2041	0	467	0	1906	0	126731	25446	39348	0	0	0	21891	0	0	522235	7215	0	46349	0	50353	0	0	0	0	0	0	0	0	0	0	155741	32772	0	0	0	0	0	0	0	0	13122	4237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	200097	0	115432	0	0	0	0	0	0	0	0	0	0	130830	93219	18500	0	43924	31571	176543	48457	239958	0	27037	0	19595	101464	0	0	86312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10555	0	5369	0	0	0	13961	0	0	0	0	0	208802	34247	167067	0	169772	0	134710	0	45036	0	251430	0	169666	0	230705	0	180009	0	0	99503	0	45254	0	0	219731	0	238318	0	0	0	243764	102693	74709	123251	625240	76789	85879	281826	201692	31860	53034	88630	0	115708	0	0	105049	0	21637	0	126697	29169	267110	66184	85304	45745	256624	301076	121702	135210	274379	168023	163507	431024	108692	604884
Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sartorii	0	0	0	0	0	60754	41010	23309	27923	0	0	0	0	0	0	27723	273320	949729	126052	1880932	0	0	109640	564077	263576	207856	17841	308417	116649	632073	160502	58261	37490	20490	228129	0	1716	0	302431	0	0	14132	27847	4739	566720	0	38991	0	2820	89184	126514	6254	542202	311300	4869	699827	37490	228534	50842	1504556	39583	165482	1408098	1673134	18131	488190	256224	527408	223709	74530	1207851	169022	834655	396686	1045901	730591	255312	450047	461	19384	731546	49301	1316	2617	0	5943	208628	4111	3868	43595	382115	227908	411230	1327179	0	0	0	16036	73480	33325	0	69531	0	87542	46854	170180	55858	15709	28849	274651	7101	443544	412287	31586	101754	12819	22351	367306	14019	282990	3182	77694	52494	157248	49214	0	0	0	0	0	0	0	0	0	0	0	128841	0	8994	98155	0	24418	0	37067	0	0	0	0	1324	0	0	0	0	0	0	0	0	0	3011	0
Bacteroides_stercorirosoris	0	0	0	25011	0	251779	175251	145341	46395	0	0	0	0	0	0	54292	75287	120395	87115	249720	0	1677	127943	0	160817	56793	64533	30245	0	51989	56611	15511	396433	92330	158169	26074	40012	0	0	0	0	6561	43576	26020	0	0	30562	0	12457	37090	43177	4467	167073	49262	61234	155625	50123	34385	2928	105507	9084	160682	138770	328607	6096	172084	60340	104432	35117	6939	96534	41486	50880	39902	123017	271813	224764	27084	37203	75320	52937	10987	23960	17066	7975	22894	112772	72941	6351	5153	19156	23816	40591	199946	1691	32053	625	0	0	65406	45526	62860	0	67408	48721	23415	0	28477	204028	718676	162736	38791	438442	50508	190667	49427	30135	28594	172325	107470	261125	99104	96192	147784	150699	74646	7186	52613	170083	128566	97788	237664	67383	4489	98462	24207	87894	222290	11575	51329	321650	52829	62908	32933	0	0	0	5098	5802	58957	478461	8830	6876	2018	0	0	20856	0	47728	1604
Bacteroides_thetaiotaomicron	230517	0	161970	23978	58275	1924	174	0	0	0	306165	726442	0	1128733	1362091	0	0	0	0	0	324602	330629	213082	0	208942	141099	0	0	0	0	0	0	306191	0	297811	0	0	70870	3189865	589912	582783	0	0	0	465106	85609	409772	381148	0	892409	898294	0	0	334953	39238	0	100365	27631	22225	0	0	169894	375532	254732	0	0	89182	500714	352672	0	0	0	0	0	726453	465521	0	268554	0	0	0	0	973515	0	1756	0	44337	0	58568	0	6226696	0	0	4283108	15720	2357563	0	0	0	67215	75224	527895	0	613818	0	71018	0	36379	0	1093242	1124861	151646	532935	0	113570	89628	40316	33279	2321610	0	2312396	0	941014	0	0	0	2308712	1175237	0	335730	64012	550568	113693	0	418129	76628	37972	413072	7890	0	1863058	0	209366	0	13435	37435	0	87635	101953	19823	46991	35868	22753	24165	0	0	11914	21720	0	0
Bacteroides_uniformis	1011944	965302	745571	291723	258504	279523	152641	113739	101058	799138	327019	1431385	419426	5534973	5271379	89963	541070	1407012	1309456	1289304	1474221	3409	77736	16229	111265	231372	471527	287149	54478	178487	98847	20614	18218	612577	3434	84850	90600	151066	0	512246	82228	104446	82629	37954	0	92967	17777	339077	2110	374544	439211	27530	19777	37211	210187	242346	5680	160296	27489	35243	11162	913665	193434	73055	7934	70118	287764	1770036	529251	195204	186492	190038	364111	68185	648053	1345764	182935	211323	2495	56508	57243	45041	0	217263	2671	85867	46918	3497	16755	96917	63285	430765	161418	40128	0	281	0	39263	0	38974	0	85279	0	124646	31947	117107	0	142448	19751	431053	90965	46511	1305423	172417	36249	3131	92	42761	157909	16390	136	274307	1255285	113912	101547	39713	0	0	3608787	530867	132827	0	28916	0	1012504	79141	39585	83588	0	3465	2215	3989	4748	57276	0	0	0	39313	51516	19084	64253	11755	0	0	115716	0	12258	0	0	0
Bacteroides_vulgatus	0	8367892	0	0	0	226561	140868	88758	132376	0	0	0	0	0	0	102573	1554762	2746049	1857184	5862453	0	153427	1362553	1864592	1156033	621247	936288	1679095	129842	291330	202777	118084	304925	390043	709583	547019	325469	113140	1892662	1304841	116249	545192	503888	1272447	1098190	127124	598033	254893	331216	801070	957082	369941	499881	580580	176943	2485976	466034	1467433	182392	1000060	113734	2540929	1897770	4274526	201951	1023128	1677661	4746558	767206	980053	2849081	1506841	1375981	2067863	1142709	7641311	1638338	3077862	3163611	1507147	924506	562469	32815	340305	109922	56975	1073590	936483	15729	578366	953802	286454	423909	3466347	200617	454882	520330	85422	2334514	252757	756754	474933	121497	588307	289622	762725	2540665	591553	1504958	2281661	519444	1315735	399157	862933	1627896	360073	367468	386843	1349293	466521	1047748	1285713	682194	73971	360205	66819	863792	280761	3921702	257548	182416	1412942	750718	114303	257117	221134	1352517	498004	115983	335739	957196	84564	476642	129790	1363166	136194	1659566	79117	208213	242763	1205871	807982	608754	489357	391247	1287446	318724	2521659	1018568	4376808
Muribaculaceae_bacterium_DSM_103720	1253797	783947	730808	258223	30539	554043	448652	362308	484142	744571	161209	1521451	1250908	2528112	4028580	415285	842576	1109980	1964940	57347	1947177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muribaculum_intestinale	770553	876260	492294	131	251832	930685	556528	456473	300363	494923	125838	687798	72692	463690	2294805	91987	38056	993845	1398500	718517	430436	251673	0	208871	2883	299987	2630663	1585463	359081	1543988	3610	1014087	2368509	9910	1700564	500759	470849	550496	3455	2375081	2066721	1129374	883453	134224	268	2349408	1682972	3879385	4564706	3231753	3706958	5108043	832767	288	5837085	94939	1699556	0	0	2995090	435026	949003	1123945	1467265	1140753	755887	307384	973341	646623	1256422	1518976	3443193	1438372	2923096	1699057	1110633	517191	1874648	47993	786257	1469316	2229513	2078905	880635	41344	570689	227739	1614131	1211152	307021	135447	2001677	2747067	7425055	1226159	3488114	2518422	554968	0	1376182	785042	521958	1965048	856365	6517753	110785	0	101336	369234	1214927	5907	7256758	1520747	4576708	2425906	1078606	2282324	2354154	1627241	1367967	1350860	619707	3936883	908562	1988772	4426706	1399766	1621955	6898338	3328254	2201930	2351591	1712793	2057601	3369479	2666273	1888194	2081157	1421388	1711645	2896181	2362267	2988145	3155870	1664411	1554320	0	406591	1151050	371858	2151943	509681	664571	107477	317292	0	314578	6230	432	0
